0,1,2,3,4,Number of objects
2.255607133995864,-0.8335457777433151,-0.03935340037425375,-0.14704465772454778,-0.027757291909419654,65
-0.12730065023544107,1.7998175780505061,0.2379310693822069,0.10278385414897794,-0.03150406481731331,62
-2.7200357528457615,-1.125651260506194,-0.23909324073275148,0.06245693715409787,0.07367599985854321,51
